student_id,age,gender,city_type,study_hours_per_day,deep_work_sessions,assignment_completion_rate,attendance_percentage,social_media_hours,doomscrolling_before_sleep,notification_distractions,ai_tool_usage_hours,gaming_hours,stress_level,motivation_level,focus_score,procrastination_index,mental_state,sleep_hours,caffeine_intake,physical_activity_hours,internet_quality,family_support,financial_stress,learning_style,career_goal,productivity_after_midnight,revision_efficiency,burnout_risk,consistency_score,final_exam_score,performance_category
884,17,Male,Semi-Urban,3.2,6,49,67,2.8,0,80,3.2,1.2,3,7,,8,Distracted,6.5,2,1.6,6,6,3,Reading,Medical,4,2,1,2,32,Low
885,16,Female,Rural,3.8,2,94,91,4.0,1,54,0.6,4.3,10,10,2.0,9,Balanced,6.2,3,0.9,8,7,8,Reading,Engineering,4,6,5,2,36,Low
886,19,Female,Rural,3.7,4,71,80,2.3,1,109,3.2,1.2,7,8,8.0,5,Distracted,7.4,4,0.8,4,4,3,Visual,Medical,8,3,5,2,54,Medium
887,19,Female,Urban,4.4,1,97,61,0.9,1,24,1.1,2.2,8,6,3.0,8,Balanced,8.3,4,2.0,7,6,9,Audio,Business,7,3,5,9,60,Medium
888,16,Female,Rural,1.9,1,53,62,2.3,1,28,0.0,6.3,3,1,4.0,2,Burnout,6.1,2,2.1,3,10,7,Practical,Business,6,6,7,8,40,Low
889,21,Male,Semi-Urban,3.3,1,76,81,5.5,0,12,2.8,2.6,2,3,6.0,2,Distracted,4.7,3,1.8,6,8,9,Practical,Research,5,6,6,6,69,Medium
890,16,Female,Semi-Urban,3.3,6,55,66,4.0,0,116,1.5,0.6,6,3,8.0,4,Focused,6.4,5,0.6,9,8,7,Reading,Arts,2,8,3,6,85,High
891,16,Female,Rural,1.7,0,53,97,1.8,0,100,1.4,2.4,2,4,4.0,4,Focused,9.4,6,1.0,2,5,10,Visual,Engineering,2,5,6,3,30,Low
892,20,Male,Urban,5.4,0,50,81,1.4,1,18,2.9,1.7,1,9,9.0,6,Distracted,4.4,4,1.5,7,1,1,Audio,Medical,5,9,7,1,54,Medium
893,19,Female,Semi-Urban,2.2,6,47,57,3.9,0,105,1.8,1.0,5,9,1.0,4,Balanced,6.2,3,0.0,5,10,2,Reading,Business,5,9,5,10,53,Medium
894,20,Female,Urban,1.5,1,78,56,2.9,0,92,0.7,0.0,9,8,2.0,2,Focused,7.0,4,0.0,10,3,1,Visual,Engineering,9,3,1,6,47,Low
895,18,Male,Rural,6.7,7,98,88,2.1,0,16,2.0,0.9,3,7,3.0,3,Distracted,6.5,4,1.3,5,9,1,Visual,Business,1,9,5,4,92,High
896,23,Male,Urban,4.1,3,94,54,2.7,0,28,1.9,0.0,3,7,3.0,6,Distracted,5.6,4,0.0,1,8,9,Practical,Business,1,5,6,4,53,Medium
897,18,Female,Rural,4.3,4,46,87,3.7,0,67,2.2,2.1,7,8,7.0,3,Focused,5.0,2,2.2,4,2,1,Reading,Medical,3,6,2,10,91,High
898,21,Male,Rural,3.4,4,41,96,1.7,0,60,0.5,2.3,10,7,5.0,3,Distracted,5.5,4,2.1,4,10,7,Reading,Arts,9,6,1,8,63,Medium
899,16,Male,Urban,2.6,4,50,90,4.2,1,119,1.5,2.6,2,2,7.0,3,Balanced,6.5,4,0.7,2,5,9,Practical,Research,9,7,8,5,46,Low
900,17,Male,Rural,3.6,1,46,58,2.7,1,40,1.4,0.7,7,3,8.0,6,Focused,5.4,2,1.1,9,3,1,Practical,Research,2,4,2,4,55,Medium
901,21,Female,Urban,2.3,1,58,78,3.8,0,84,1.6,3.4,1,3,2.0,10,Balanced,5.5,5,1.7,1,6,10,Audio,Medical,2,4,6,3,11,Low
902,17,Male,Urban,3.6,3,96,94,4.9,0,72,2.2,0.9,2,7,3.0,1,Distracted,6.8,2,0.2,1,1,9,Visual,Arts,8,6,10,6,65,Medium
903,19,Male,Rural,3.4,7,44,93,1.4,1,118,2.7,2.5,5,1,3.0,4,Focused,7.7,7,0.4,9,10,4,Audio,Business,2,9,4,4,57,Medium
904,22,Female,Urban,6.3,2,66,82,3.7,1,25,1.5,2.6,6,4,6.0,2,Balanced,5.9,7,0.1,6,9,7,Practical,Medical,1,6,3,8,72,Medium
905,17,Male,Urban,1.8,6,100,90,2.5,1,10,2.1,0.0,7,2,1.0,2,Distracted,7.2,6,0.0,9,8,10,Visual,Research,9,8,7,6,59,Medium
906,23,Male,Rural,4.5,3,71,68,2.2,1,20,2.1,0.9,2,6,1.0,2,Balanced,5.2,0,0.3,9,4,7,Visual,Engineering,5,7,4,10,71,Medium
907,19,Female,Rural,4.4,3,87,57,3.9,1,20,0.6,3.2,2,8,5.0,8,Burnout,7.4,7,0.3,2,6,3,Visual,Engineering,8,5,3,10,62,Medium
908,22,Female,Urban,5.0,0,61,95,1.3,1,101,1.2,0.0,2,7,10.0,7,Balanced,7.7,3,1.7,4,6,7,Audio,Arts,3,10,1,3,73,Medium
909,16,Female,Urban,2.5,1,96,85,2.1,1,31,3.6,1.0,8,4,4.0,8,Distracted,6.1,2,0.0,10,4,8,Practical,Arts,6,5,4,5,39,Low
910,15,Female,Rural,5.4,4,58,80,1.2,1,77,1.0,3.3,1,9,9.0,6,Focused,5.6,6,0.6,7,7,5,Reading,Business,4,8,1,1,99,High
911,16,Male,Rural,3.9,1,94,64,1.1,1,39,2.2,3.0,6,5,2.0,10,Focused,5.0,7,1.4,3,1,5,Practical,Arts,2,2,9,10,43,Low
912,15,Male,Rural,6.4,1,93,57,5.6,1,35,1.6,3.3,6,5,7.0,4,Balanced,6.5,1,1.4,3,9,10,Practical,Research,8,9,5,5,63,Medium
913,19,Female,Rural,3.2,7,46,83,1.6,1,37,1.6,5.4,3,7,8.0,3,Burnout,9.1,0,1.5,3,7,5,Audio,Engineering,4,2,7,3,64,Medium
914,21,Female,Urban,2.7,5,97,69,2.1,1,31,1.3,3.3,8,1,6.0,6,Distracted,6.8,7,1.0,5,1,7,Reading,Research,10,3,10,10,43,Low
915,18,Female,Semi-Urban,4.5,6,51,74,2.5,1,75,1.2,2.8,7,8,5.0,3,Focused,8.1,6,0.6,9,6,4,Audio,Arts,4,9,4,8,93,High
916,17,Female,Urban,0.5,5,57,75,3.3,1,10,2.3,2.1,8,2,9.0,3,Distracted,4.1,3,0.7,7,8,10,Reading,Medical,10,4,5,3,34,Low
917,19,Female,Rural,6.4,1,88,67,1.9,0,68,0.8,1.1,5,4,5.0,4,Focused,7.0,3,1.8,2,4,8,Visual,Business,7,9,5,6,97,High
918,22,Female,Semi-Urban,2.4,2,70,79,1.6,0,109,1.1,5.5,10,7,1.0,4,Distracted,5.1,6,0.3,3,3,6,Reading,Medical,6,1,1,6,43,Low
919,20,Female,Rural,7.7,3,58,94,2.0,0,13,1.1,0.5,7,3,2.0,2,Distracted,5.0,0,1.8,7,1,9,Audio,Medical,2,8,10,4,54,Medium
920,20,Female,Semi-Urban,4.7,6,62,99,1.9,0,93,1.2,1.6,3,3,10.0,4,Focused,6.7,4,0.4,8,6,10,Audio,Arts,9,5,7,4,72,Medium
921,19,Male,Urban,3.3,1,48,60,2.8,1,98,1.7,1.7,10,5,10.0,2,Focused,5.4,6,2.7,4,6,1,Practical,Arts,2,6,2,4,79,High
922,23,Male,Urban,2.8,6,51,60,2.2,1,117,2.2,0.0,3,6,4.0,8,Balanced,6.4,2,0.9,5,5,10,Practical,Research,10,1,8,8,19,Low
923,17,Male,Urban,1.3,6,61,77,4.2,0,106,0.6,0.1,8,7,7.0,5,Distracted,7.1,1,2.0,10,8,6,Visual,Engineering,8,3,1,6,50,Medium
924,23,Female,Semi-Urban,4.4,7,77,52,1.9,1,68,0.0,3.2,2,3,,7,Burnout,5.8,7,0.4,10,2,4,Audio,Research,8,1,1,4,48,Low
925,16,Male,Urban,4.0,7,90,80,3.5,0,55,2.0,0.0,6,9,8.0,2,Distracted,7.5,1,0.6,4,8,5,Visual,Engineering,1,10,5,1,79,High
926,20,Female,Semi-Urban,3.7,5,43,51,2.6,1,81,1.9,3.9,3,7,10.0,10,Burnout,7.7,3,0.5,4,6,5,Practical,Arts,6,2,7,8,46,Low
927,15,Female,Semi-Urban,5.0,0,45,93,3.4,0,101,1.6,2.0,2,2,7.0,10,Distracted,5.6,4,0.5,5,9,10,Audio,Research,9,2,9,3,25,Low
928,17,Male,Rural,5.5,6,64,56,1.9,1,83,1.9,0.6,7,9,8.0,4,Balanced,4.5,4,1.0,2,4,2,Visual,Medical,5,6,1,8,74,Medium
929,21,Male,Urban,4.3,7,65,92,4.4,1,101,2.6,1.1,2,2,5.0,7,Burnout,6.5,3,2.3,10,9,7,Visual,Medical,10,4,8,10,43,Low
930,23,Female,Semi-Urban,2.4,3,72,97,3.4,1,69,2.2,5.5,7,9,4.0,2,Distracted,6.5,3,2.6,8,3,2,Reading,Arts,9,6,8,10,81,High
931,17,Male,Rural,3.8,3,89,91,2.8,0,59,2.9,1.8,6,4,8.0,1,Distracted,3.4,0,1.5,2,3,8,Practical,Business,5,3,6,6,66,Medium
932,19,Female,Semi-Urban,4.0,1,90,51,0.0,1,100,0.6,1.6,4,5,10.0,7,Distracted,5.5,1,0.5,10,1,8,Reading,Arts,4,7,3,9,69,Medium
933,23,Female,Semi-Urban,4.4,2,89,76,1.5,0,13,0.6,3.3,4,10,6.0,9,Distracted,6.1,7,1.4,7,6,3,Visual,Medical,9,4,2,9,76,High
934,17,Female,Semi-Urban,3.5,6,89,98,3.4,0,13,2.0,0.9,10,6,8.0,9,Focused,6.4,7,1.8,5,4,10,Visual,Business,1,4,10,7,53,Medium
935,19,Male,Semi-Urban,4.2,6,64,57,2.2,1,62,0.0,2.2,5,4,6.0,1,Focused,6.9,1,0.0,4,6,4,Audio,Engineering,4,9,4,6,83,High
936,21,Male,Urban,3.5,1,44,71,4.2,0,66,1.3,0.4,7,3,6.0,9,Burnout,,4,0.0,6,7,5,Reading,Medical,10,8,8,6,27,Low
937,21,Female,Urban,2.6,3,81,81,,1,119,2.5,0.4,6,2,10.0,7,Balanced,9.1,4,0.0,6,4,4,Practical,Arts,6,9,7,2,57,Medium
938,19,Female,Rural,6.1,6,90,90,3.8,0,74,1.1,0.1,1,1,3.0,9,Distracted,4.9,6,0.1,1,4,4,Reading,Arts,9,9,6,8,73,Medium
939,17,Female,Semi-Urban,2.7,1,93,86,1.6,0,116,1.9,1.8,10,5,,1,Balanced,5.8,0,0.0,10,7,2,Reading,Arts,5,9,9,3,71,Medium
940,17,Female,Semi-Urban,4.6,4,78,85,2.5,0,9,0.0,3.5,9,4,6.0,2,Burnout,7.1,6,2.6,6,2,6,Practical,Medical,8,1,4,1,51,Medium
941,20,Female,Urban,3.1,0,43,63,3.6,1,78,0.7,2.3,3,10,4.0,1,Burnout,6.1,5,2.9,4,6,2,Audio,Engineering,5,9,8,3,47,Low
942,17,Male,Rural,1.6,1,86,98,4.7,1,63,1.1,3.3,5,6,2.0,9,Distracted,5.1,4,1.5,9,4,6,Reading,Engineering,2,4,9,2,6,Low
943,15,Female,Semi-Urban,4.3,3,86,84,3.5,0,61,0.0,3.1,2,8,4.0,9,Focused,6.4,1,1.0,5,2,7,Practical,Medical,4,5,8,2,64,Medium
944,17,Male,Semi-Urban,4.7,4,90,81,2.7,1,49,0.7,0.3,6,1,4.0,7,Focused,6.8,5,0.9,6,4,7,Audio,Medical,1,1,6,10,54,Medium
945,23,Male,Urban,1.7,6,55,90,1.7,0,71,3.4,1.7,5,7,10.0,7,Focused,4.9,0,2.2,4,2,5,Practical,Engineering,6,4,4,7,85,High
946,16,Female,Semi-Urban,2.8,3,71,71,0.0,0,44,2.7,4.7,2,3,2.0,9,Burnout,5.3,6,0.7,7,5,3,Audio,Engineering,7,5,6,3,8,Low
947,16,Female,Semi-Urban,4.6,1,69,87,3.0,1,15,1.7,2.8,8,2,2.0,1,Burnout,8.0,0,0.9,7,4,5,Reading,Research,4,4,10,1,25,Low
948,21,Female,Rural,7.5,3,63,68,2.5,0,77,0.7,4.7,8,3,,6,Focused,6.9,4,0.9,7,9,9,Reading,Research,6,6,4,8,73,Medium
949,16,Female,Rural,5.0,0,93,83,0.0,1,105,1.9,2.5,5,4,7.0,10,Balanced,6.1,6,0.6,5,5,3,Practical,Arts,5,5,8,7,67,Medium
950,19,Male,Semi-Urban,3.6,0,41,65,3.6,1,18,1.4,0.1,3,1,6.0,8,Distracted,6.7,3,1.3,6,1,5,Practical,Medical,3,7,9,6,18,Low
951,19,Male,Semi-Urban,4.8,1,43,54,3.9,1,19,2.2,2.1,5,7,6.0,1,Balanced,4.8,6,1.7,1,8,3,Visual,Business,6,10,8,5,58,Medium
952,21,Male,Semi-Urban,1.8,7,78,64,3.3,0,70,1.7,3.6,6,4,7.0,8,Focused,5.6,7,2.3,1,8,9,Visual,Engineering,5,5,10,8,52,Medium
953,23,Male,Semi-Urban,2.2,5,66,91,2.0,1,77,2.5,3.1,8,1,7.0,5,Focused,5.9,4,0.2,5,3,1,Visual,Business,7,3,7,2,44,Low
954,18,Male,Urban,5.4,1,65,68,3.0,0,46,1.4,2.8,9,10,5.0,9,Burnout,5.8,4,0.3,6,7,6,Reading,Arts,1,2,7,3,16,Low
955,16,Female,Urban,3.8,5,98,69,2.4,1,67,0.3,1.9,3,6,4.0,7,Balanced,6.2,4,0.7,4,8,6,Visual,Research,10,3,10,2,47,Low
956,15,Female,Semi-Urban,4.1,4,48,89,0.9,0,48,1.5,1.0,9,7,7.0,5,Balanced,8.1,2,0.8,2,2,8,Audio,Medical,1,8,9,6,76,High
957,19,Male,Semi-Urban,1.6,6,96,72,1.5,0,104,1.2,2.7,2,1,9.0,8,Balanced,6.1,1,0.7,4,2,8,Visual,Research,8,4,4,9,59,Medium
958,23,Male,Semi-Urban,2.5,7,50,57,1.3,0,16,1.3,2.6,8,5,9.0,6,Burnout,7.4,5,1.1,9,4,7,Practical,Research,3,2,1,6,38,Low
959,17,Female,Semi-Urban,0.5,6,40,72,3.8,0,76,1.8,4.4,4,2,9.0,3,Burnout,4.4,5,1.8,10,8,5,Audio,Arts,9,8,1,9,45,Low
960,19,Female,Urban,2.1,7,90,73,4.6,0,91,1.9,2.5,2,2,2.0,2,Distracted,5.5,4,0.0,7,9,8,Reading,Engineering,9,7,3,1,45,Low
961,15,Male,Semi-Urban,4.8,3,55,91,2.5,1,15,2.3,2.2,10,7,9.0,3,Burnout,5.2,0,1.1,4,2,10,Reading,Research,3,5,9,7,34,Low
962,17,Male,Semi-Urban,4.1,2,41,57,3.7,1,26,1.2,0.9,1,5,6.0,10,Distracted,7.3,1,1.5,9,8,3,Visual,Arts,1,3,1,9,56,Medium
963,20,Female,Semi-Urban,3.2,2,96,81,1.6,0,116,0.3,2.7,4,4,10.0,5,Distracted,7.1,3,1.0,10,3,5,Reading,Engineering,8,10,8,2,76,High
964,23,Female,Semi-Urban,4.9,2,53,63,3.0,1,57,0.4,5.5,7,8,5.0,9,Focused,5.1,1,1.4,6,5,1,Audio,Engineering,9,2,6,8,48,Low
965,19,Male,Rural,5.6,0,75,79,3.3,1,14,2.7,0.3,5,1,8.0,7,Distracted,5.5,7,0.8,10,10,7,Visual,Research,10,3,8,5,40,Low
966,18,Male,Rural,3.4,0,57,87,0.3,0,24,2.2,3.7,9,9,9.0,3,Balanced,7.8,2,0.8,10,3,5,Practical,Research,6,9,1,8,97,High
967,21,Female,Urban,4.3,5,54,87,3.2,0,33,0.7,3.6,2,3,9.0,6,Burnout,6.1,2,1.3,9,5,4,Reading,Engineering,3,10,9,7,61,Medium
968,21,Female,Rural,6.6,0,98,69,3.4,1,97,1.9,3.0,5,3,,1,Focused,7.6,3,1.7,6,1,9,Reading,Business,4,9,9,6,81,High
969,19,Female,Semi-Urban,3.2,2,97,75,3.5,0,27,1.2,3.1,6,2,3.0,7,Focused,6.3,2,0.5,10,7,9,Practical,Medical,5,1,5,6,52,Medium
970,16,Male,Semi-Urban,4.2,5,64,79,0.0,1,113,0.1,2.2,6,1,4.0,5,Distracted,5.0,2,0.5,9,2,1,Visual,Medical,7,7,5,2,57,Medium
971,23,Male,Urban,4.0,7,60,92,4.0,1,72,0.7,2.4,2,3,5.0,10,Balanced,6.6,1,0.0,1,1,5,Practical,Medical,6,1,6,5,38,Low
972,22,Female,Semi-Urban,3.2,3,57,84,3.5,1,19,2.7,0.6,1,4,8.0,3,Balanced,4.6,7,0.5,8,1,1,Visual,Business,2,8,10,1,50,Medium
973,20,Female,Semi-Urban,5.0,4,54,92,2.4,0,56,1.9,2.3,5,5,1.0,6,Balanced,7.1,4,1.6,10,6,3,Visual,Engineering,1,7,10,5,66,Medium
974,19,Male,Semi-Urban,4.2,6,58,77,4.6,1,19,2.1,3.2,3,9,8.0,4,Focused,6.8,7,1.1,6,8,10,Visual,Arts,7,9,7,1,79,High
975,16,Male,Urban,3.4,4,59,85,1.6,0,46,2.2,1.6,8,3,6.0,9,Burnout,5.0,7,1.9,5,7,2,Visual,Engineering,6,2,3,1,12,Low
976,17,Female,Rural,2.1,6,68,89,0.0,1,20,1.7,3.0,9,2,2.0,8,Burnout,8.2,7,2.0,6,3,9,Practical,Research,8,10,6,1,43,Low
977,22,Male,Urban,5.4,0,77,53,5.8,0,79,1.8,1.5,10,4,10.0,6,Distracted,6.7,3,0.5,9,7,7,Practical,Arts,5,7,9,10,70,Medium
978,19,Female,Rural,4.5,3,42,72,3.6,0,8,0.6,1.9,9,6,10.0,9,Burnout,8.8,5,1.8,9,9,9,Practical,Engineering,3,10,10,10,37,Low
979,19,Female,Urban,6.8,7,58,95,3.5,1,29,1.6,0.0,8,5,6.0,5,Balanced,7.1,1,1.3,5,2,6,Audio,Arts,2,4,1,4,57,Medium
980,22,Female,Urban,3.0,1,95,74,3.7,0,90,1.9,1.5,1,3,2.0,4,Focused,5.4,4,0.4,4,7,8,Visual,Engineering,8,8,9,1,43,Low
981,21,Female,Urban,2.4,0,91,94,1.0,1,53,2.5,0.7,7,10,4.0,8,Distracted,4.3,2,0.7,10,4,9,Audio,Arts,4,4,8,8,37,Low
982,16,Female,Urban,5.6,4,100,96,2.5,0,76,1.4,0.0,9,4,3.0,7,Distracted,5.3,4,0.6,9,7,5,Reading,Medical,9,5,8,4,50,Medium
983,17,Female,Rural,4.0,4,74,53,2.2,1,20,1.6,0.0,6,8,4.0,9,Burnout,5.9,1,1.9,6,1,4,Audio,Arts,9,4,2,6,18,Low
984,21,Female,Rural,6.4,0,77,67,3.6,1,67,1.9,1.8,10,1,9.0,1,Distracted,7.9,7,0.0,2,1,4,Visual,Business,4,10,6,1,62,Medium
985,19,Female,Urban,4.0,0,57,82,3.0,0,105,1.4,0.0,1,4,9.0,4,Balanced,6.0,0,1.9,10,6,1,Practical,Arts,4,3,1,3,70,Medium
986,18,Male,Urban,6.7,2,66,86,4.9,0,67,2.0,3.0,1,9,5.0,2,Balanced,5.9,3,1.9,4,7,10,Audio,Medical,5,4,4,2,65,Medium
987,21,Male,Urban,5.7,7,70,68,6.1,0,85,1.8,4.6,6,3,6.0,2,Focused,5.5,1,0.0,9,6,5,Audio,Business,6,8,5,4,64,Medium
988,19,Female,Urban,3.1,7,66,53,3.1,0,76,2.6,0.7,3,4,2.0,5,Burnout,7.9,5,2.3,9,7,6,Practical,Engineering,8,2,5,4,22,Low
989,22,Female,Semi-Urban,1.4,4,59,55,2.2,0,31,2.5,2.4,1,7,4.0,1,Balanced,5.8,5,3.7,1,8,9,Visual,Research,3,7,5,3,47,Low
990,19,Male,Semi-Urban,4.6,4,92,91,4.4,1,80,1.6,0.7,5,7,10.0,7,Focused,7.2,7,0.9,2,9,4,Audio,Arts,1,1,5,7,83,High
991,15,Male,Rural,3.1,2,40,77,4.8,1,43,1.7,1.7,7,1,1.0,3,Focused,8.2,1,0.6,6,9,5,Reading,Arts,3,8,5,6,32,Low
992,18,Female,Urban,5.4,7,75,66,1.2,0,24,1.2,0.5,8,9,8.0,1,Distracted,6.9,7,1.8,6,1,10,Reading,Research,2,6,10,8,86,High
993,18,Female,Rural,2.2,6,41,88,2.3,1,90,1.8,4.2,9,2,,8,Burnout,6.2,0,0.5,3,10,10,Audio,Medical,9,5,3,8,38,Low
994,21,Female,Rural,8.2,0,66,86,2.2,0,64,1.4,4.5,8,7,1.0,3,Burnout,5.2,6,2.2,7,4,3,Visual,Business,6,10,6,10,66,Medium
995,17,Male,Rural,0.5,5,70,75,5.2,1,70,1.4,1.9,3,4,4.0,5,Distracted,7.3,6,0.0,3,5,4,Practical,Business,9,5,10,2,18,Low
996,15,Male,Semi-Urban,3.2,1,77,96,5.3,0,51,0.9,1.6,9,3,6.0,4,Distracted,6.7,4,0.5,1,1,6,Reading,Arts,10,1,2,3,39,Low
997,23,Female,Urban,6.5,3,51,89,5.2,0,5,0.3,1.7,7,6,10.0,9,Focused,4.6,1,0.9,6,6,1,Practical,Medical,7,8,5,2,75,High
998,16,Male,Urban,5.3,4,91,97,2.0,0,23,2.3,1.4,7,2,1.0,2,Focused,6.3,4,0.5,3,10,9,Audio,Medical,10,4,7,4,53,Medium
999,23,Female,Semi-Urban,3.7,4,66,82,4.3,0,101,1.4,3.2,7,10,1.0,6,Distracted,6.4,0,0.6,10,9,3,Visual,Medical,10,4,4,4,35,Low
1000,20,Female,Urban,3.6,6,82,72,3.3,0,34,0.9,1.7,8,8,1.0,5,Balanced,6.0,3,0.1,8,8,2,Visual,Engineering,3,2,1,2,55,Medium
1001,16,Male,Rural,3.9,7,85,55,2.8,0,40,1.6,1.6,3,8,5.0,7,Balanced,4.9,1,0.9,3,6,3,Reading,Research,2,3,2,2,50,Medium
1002,21,Male,Semi-Urban,3.1,2,50,88,5.5,0,23,3.1,3.1,2,6,5.0,2,Focused,9.1,6,0.4,5,9,1,Visual,Research,4,5,8,3,61,Medium
1003,21,Male,Semi-Urban,3.8,5,73,88,0.8,0,87,0.5,1.3,5,3,8.0,6,Focused,4.8,4,2.5,2,10,5,Audio,Research,7,1,1,4,67,Medium
1004,20,Female,Rural,5.8,4,80,73,1.8,0,107,0.1,0.0,10,2,9.0,8,Balanced,5.6,1,0.3,9,9,9,Practical,Medical,3,7,1,9,68,Medium
1005,19,Male,Semi-Urban,3.8,3,52,73,3.7,0,65,2.5,0.0,6,5,4.0,5,Distracted,5.6,4,0.4,4,9,1,Visual,Research,1,9,7,2,31,Low
1006,19,Female,Urban,5.3,7,67,78,1.7,0,29,2.7,1.0,6,4,2.0,8,Burnout,9.1,6,1.1,7,5,5,Audio,Business,8,4,1,1,43,Low
1007,21,Female,Semi-Urban,5.3,1,88,58,4.9,1,111,1.8,0.0,1,5,5.0,9,Distracted,8.0,4,0.6,1,5,6,Audio,Engineering,10,1,9,9,55,Medium
1008,15,Female,Semi-Urban,2.5,4,68,92,2.7,1,113,2.1,2.3,9,9,1.0,9,Burnout,6.7,4,1.0,9,3,6,Practical,Business,3,1,10,6,13,Low
1009,16,Male,Rural,4.5,3,65,91,1.7,0,40,1.2,2.5,10,3,3.0,3,Balanced,6.3,6,0.1,8,3,6,Audio,Research,3,6,4,7,63,Medium
1010,15,Female,Urban,4.1,4,48,54,3.2,1,76,1.6,2.6,4,10,5.0,6,Balanced,5.1,6,1.5,1,3,10,Practical,Engineering,1,4,6,5,43,Low
1011,20,Female,Urban,7.6,2,64,64,4.2,0,17,1.3,0.0,6,2,9.0,6,Balanced,4.6,3,0.9,6,10,5,Visual,Business,9,10,1,9,74,Medium
1012,19,Female,Urban,3.3,5,61,67,3.4,0,25,2.9,2.6,1,7,9.0,6,Focused,9.3,6,0.4,9,7,6,Practical,Arts,1,9,10,5,81,High
1013,22,Female,Urban,4.0,4,75,68,0.0,0,61,0.0,1.7,2,7,1.0,3,Burnout,7.4,3,0.0,3,3,3,Visual,Medical,1,5,1,10,84,High
1014,17,Female,Rural,3.5,2,55,90,2.3,1,76,1.3,3.2,5,3,5.0,5,Focused,6.5,6,1.0,7,1,5,Reading,Research,2,10,6,7,52,Medium
1015,17,Male,Semi-Urban,7.2,0,43,100,2.3,1,38,1.5,2.3,9,2,6.0,7,Distracted,6.5,5,0.7,10,10,9,Practical,Research,8,8,8,9,77,High
1016,16,Female,Rural,5.1,1,72,77,2.4,0,67,2.5,1.0,3,8,6.0,7,Balanced,7.4,1,0.0,3,3,4,Audio,Research,10,7,10,6,70,Medium
1017,18,Male,Urban,4.8,1,82,60,3.3,0,77,2.0,0.3,7,3,4.0,6,Balanced,6.7,4,0.9,5,4,5,Practical,Research,10,9,7,1,45,Low
1018,17,Female,Urban,2.4,5,42,68,1.9,0,99,2.1,0.5,7,5,6.0,8,Focused,6.6,0,0.8,10,6,7,Practical,Business,3,4,6,7,51,Medium
1019,16,Male,Semi-Urban,3.4,3,70,88,4.1,1,111,0.5,1.8,2,7,7.0,1,Focused,6.9,2,1.6,5,3,9,Reading,Engineering,9,7,9,2,72,Medium
1020,22,Male,Urban,3.4,0,90,81,1.8,1,92,0.1,0.6,10,8,7.0,2,Burnout,7.5,7,2.2,7,1,3,Reading,Engineering,1,6,4,1,64,Medium
1021,16,Male,Rural,5.1,4,62,93,3.0,0,34,1.5,1.5,7,6,9.0,1,Balanced,7.0,4,2.6,5,3,7,Practical,Engineering,2,8,9,6,72,Medium
1022,23,Female,Urban,4.9,1,44,69,4.1,0,80,2.8,1.7,6,4,3.0,1,Distracted,8.4,3,1.3,6,4,4,Reading,Arts,8,8,3,7,57,Medium
1023,17,Male,Semi-Urban,5.4,1,68,52,1.3,0,38,2.2,2.2,7,1,8.0,10,Distracted,6.3,2,0.0,5,10,6,Reading,Medical,2,3,8,8,41,Low
1024,15,Male,Urban,5.1,3,65,54,5.2,1,37,2.4,0.9,1,4,1.0,9,Balanced,6.9,1,0.0,10,5,1,Audio,Research,3,1,10,8,20,Low
1025,23,Female,Semi-Urban,5.3,7,45,65,1.1,0,80,1.9,1.4,10,3,8.0,1,Burnout,6.7,7,0.9,7,10,7,Reading,Engineering,10,1,3,7,62,Medium
1026,19,Male,Urban,5.0,4,62,50,1.3,0,78,1.2,2.8,4,3,3.0,3,Burnout,5.7,4,0.2,10,5,5,Audio,Medical,4,3,3,2,48,Low
1027,20,Male,Semi-Urban,4.4,1,73,87,2.3,0,70,0.5,3.3,7,6,5.0,6,Focused,7.6,7,0.0,5,1,4,Visual,Medical,9,8,3,5,76,High
1028,19,Female,Rural,3.3,6,89,73,0.6,0,44,1.0,1.4,6,10,1.0,7,Burnout,6.7,4,0.2,7,10,9,Visual,Engineering,1,9,5,6,72,Medium
1029,16,Male,Rural,6.3,3,94,53,1.8,1,91,0.8,2.9,6,7,8.0,1,Focused,8.6,6,0.4,6,4,7,Audio,Engineering,10,2,6,5,85,High
1030,21,Male,Semi-Urban,3.8,6,82,71,1.3,0,91,1.7,0.8,10,8,8.0,7,Burnout,5.7,1,1.2,1,10,7,Visual,Research,6,5,5,9,56,Medium
1031,17,Male,Rural,1.8,6,59,54,,1,21,1.6,4.0,2,1,8.0,9,Balanced,7.4,1,1.9,6,2,5,Visual,Medical,4,8,8,5,45,Low
1032,20,Female,Semi-Urban,5.7,1,67,100,1.4,0,77,0.8,1.5,6,4,6.0,10,Distracted,7.4,7,0.0,6,1,1,Visual,Arts,3,2,1,1,44,Low
1033,21,Female,Urban,2.7,6,47,52,2.7,0,96,1.5,1.6,9,3,7.0,1,Focused,8.3,7,1.1,5,4,7,Practical,Engineering,7,8,5,5,56,Medium
1034,15,Male,Urban,7.8,1,44,74,1.2,0,101,1.7,2.9,1,7,6.0,9,Distracted,7.5,5,1.6,6,5,9,Practical,Business,7,9,5,4,68,Medium
1035,17,Male,Rural,4.4,7,55,98,4.7,1,58,2.0,0.2,6,10,9.0,6,Burnout,6.7,5,1.6,5,1,3,Visual,Research,10,5,7,8,53,Medium
